keyword,title,authors,keywords_in_description,description,goodreads_url
ill,The Spectators,Victor Hussenot,,"What if we are merely shadows, our characters defined by a simple inflection of light? The realm of possibilities opens up, because in our world we are nothing but spectators.
The Spectators unfolds as a poetic and philosophical introspection on the nature of man. Victor Hussenot's palette is awash with subtle colour, gently carrying the narrative and allowing the reader to envelop themselves in the lyricism of the work. Reminiscent of French New Wave cinema with its clipped dialogue, gentle pacing and departure from a classic narrative structure, The Spectators is an exciting new graphic novel.",https://www.goodreads.com/book/show/23129725-the-spectators
ill,Side A: The Music Lover's Graphic Novel,Rachel Dukes Ben Snakepit Arbee Chapnik Lawrence Gullo Sara Shay Corey Marie Parkhill Liz Greenfield Mara Merwin Sam Merwin Tod Parkhill Matt Young,,"Side A is packed with short stories about how music has inspired artists in their work and their lives. Thirty-three tales about the effects music has made in the creative process for a cross section of the artistic community. Ranging from established veterans to relative newcomers, this anthology shows that music is more than just words and sounds; like art, it is a way of life. Think of this book as a mixtape for the eyes!",https://www.goodreads.com/book/show/2935697-side-a
ill,"Green Arrow, Volume 8: Crawling from the Wreckage",Judd Winick Scott McDaniel Andy Owens,,"Oliver Queen, the Emerald Archer, defends Star City as a member of the Justice League, battling foes with his trusty bow and arrow One year after the events of Infinite Crisis, Queen finds himself in the unlikely role of Star City's mayor. How did he make the conversion from super-hero to politician? One thing's for sure--his archenemy, Deathstroke, is aiming for his assassination",https://www.goodreads.com/book/show/559397.Green_Arrow_Volume_8
ill,"Green Arrow, Volume 5: City Walls",Judd Winick Phil Hester Manuel Garcia Ande Parks Steve Bird,,Green Arrow must marshal the most unlikely army of all to save Star City - and the world - from a demonic threat. But the consequences may be worse than the problem! Collects Green Arrow Vol. 3 #32 and #34-39. Ages 12+,https://www.goodreads.com/book/show/559393.Green_Arrow_Volume_5
ill,Last Night's Reading: Illustrated Encounters with Extraordinary Authors,Kate Gavino,,"Irresistible illustrations of authors and the charming, wise, and hilarious things they say at their readings
Why do we go to book readings? For a chance to see the authors we love come to life off the page, answering our questions and proving to be the brilliant, witty people we catch glimpses of through their work. Illustrator Kate Gavino captures the wonder of this experience firsthand. At every reading she attends, Kate hand-letters the event's most memorable quote alongside a charming portrait of the author. In Last Night's Reading, Kate takes us on her journey through the literary world, sharing illustrated insight from more than one hundred of today's greatest writers--including Zadie Smith, Junot Diaz, Lev Grossman, Elizabeth Gilbert, and many more--on topics ranging from friendship and humor to creativity and identity. A celebration of authors, reading, and bookstores, this delightful collection is an advice book like no other and a love letter to the joy of seeing your favorite author up close and personal.",https://www.goodreads.com/book/show/24611727-last-night-s-reading
ill,"Peter Panzerfaust, Vol. 5: On 'Till Morning",Kurtis J. Wiebe Tyler Jenkins Ed Brisson Kelly Fitzpatrick Hilary Jenkins,,"A coming of age tale told through the eyes of a group of French orphans during World War II who were saved by a brave and daring American boy named Peter. As they travel together, they get tangled up in the French Resistance in Paris.
A story of intrigue, love and heroism and a final goodbye to Peter Panzerfaust.
Using the Peter Pan story as a touchstone, Peter Panzerfaust reinvents familiar character and plot elements in a unique and creative way.
Collects issues 21-25.",https://www.goodreads.com/book/show/32473036-peter-panzerfaust-vol-5
ill,X-Men: Age of Apocalypse Omnibus,Scott Lobdell Mark Waid Fabian Nicieza Jeph Loeb Roger Cruz Andy Kubert Steve Epting Chris Bachalo,,"Charles Xavier is dead - killed in the past during a time-travel accident - and without his dream, the world has become a nightmare! Apocalypse rules with an iron fist, ruthlessly enforcing his ""survival of the fittest"" creed...but hidden among a downtrodden humankind are Magneto's ragtag freedom fighters: the X-Men!
COLLECTING: UNCANNY X-MEN 320-321, X-MEN 40-41, CABLE 20, X-MEN ALPHA, AMAZING X-MEN 1-4, ASTONISHING X-MEN 1-4, FACTOR X 1-4, GAMBIT & THE X-TERNALS 1-4, GENERATION NEXT 1-4, WEAPON X 1-4, X-CALIBRE 1-4, X-MAN 1-4, X-MEN OMEGA, AGE OF APOCALYPSE: THE CHOSEN, X-MEN ASHCAN 2",https://www.goodreads.com/book/show/26030867-x-men
ill,The Spire,Simon Spurrier Jeff Stokely Andre May,,"Visit the strange and fantastic world of The Spire, where an inexplicable murder has turned an impossible tower of a city upside down.
The Spire is a mountain of metal and stone, a vast city that rises out of the middle of the radioactive desert. Filled with twisting tunnels, grinding elevators, and ancient machinery, it is home to over a million human and non-human residents. Sha, the last of the species known as the Medusi, is responsible for keeping the hodgepodge of forgotten technology and new biology safe as Commander of the City Watch. But when a string of grisly murders are committed just as a new Baroness of the Spire is about to be sworn in, Sha will have to find the killer and bring that individual to justice. With the new Baroness housing a deep hatred of non-humans, Sha will have more than one enemy at her back as a mystery buried in the history of the Spire unravels around her.
Written by Simon Spurrier (X-Men: Legacy) and illustrated by Jeff Stokely (Jim Henson's The Storyteller: Witches), the celebrated creative team of Six-Gun Gorilla, The Spireis a sprawling fantasy noir that Vulturecalled one of the ""Ten Best Comic Books of 2015.""",https://www.goodreads.com/book/show/29430485-the-spire
ill,Un Enchantement,Christian Durieux,,"Beautifully constructed in a semi-classical style, this graphic novel features a light-spirited romantic story. This latest installment in the Louvre collection tells the tale of a museum director in a waking dream after his retirement dinner where he wanders the vast halls of the museum before eloping with a muse. The magic of the vast museum melds with the ethereal storytelling to create a unique graphic novel that stands as an unforgettable experience.",https://www.goodreads.com/book/show/12977704-un-enchantement
ill,Les aventures de Rabbi Harvey : la sagesse et l'humour juifs au Far West,Steve Sheinkin,,"Rabbi Harvey tient a la fois du rabbin du village d'Europe de l'Est (shtetl) et du sherif du Far West. Au debut du recit, ses pas le menent a Elk Spring une petite ville du Colorado infestee de hors-la-loi. Sans jamais recourir a la force, il parvient a debarrasser la ville de ses bandits usant seulement d'enseignements et d'astuces tires de la sagesse juive. La population soulagee, le nomme rabbin de la ville. Depuis, sa reputation ne cesse de grandir et l'on vient de partout le consulter, pour solliciter son arbitrage ou demeler les intrigues.
Chaque histoire recele de pepites tout droit sorties du Talmud ou de contes populaires juifs.",https://www.goodreads.com/book/show/6351460-les-aventures-de-rabbi-harvey
ill,"The Flash, Vol. 6: Out Of Time (The New 52)",Robert Venditti Van Jensen Brett Booth,,"The start of a new era for the Fastest Man Alive! In the future, The Flash is a broken man. His powers have failed him time and again at great cost to him and the city he has sworn to protect. Now he's coming back to the current time to stop the one event that destroyed his life. Meanwhile, in the present, Barry Allen must contend with thieves trying to capitalize on the devastation of Forever Evil. It's a tale of two timelines that ushers in one of The New 52's most anticipated character debuts!
The Flash, Volume 6: Out of Timebegins a brand new era for the Scarlet Speedster, from writer Robert Venditti (Green Lantern), Van Jensen (Green Lantern Corps) and artist Brett Booth (Nightwing, Teen Titans).
Collecting: The Flash30-34, Annual 3",https://www.goodreads.com/book/show/25430713-the-flash-vol-6
ill,Peanuts® A Treasury of Happiness,Charles M. Schulz,,"The first-ever single-volume treasury containing all eight Happiness Is... books by Charles M. Schulz, featuring his original black and white drawings, and the classic Peanuts quips that we've all come to love!
Oh joy--here comes the first single-volume treasury containing every one of the eight Happiness Is... books! These are Charles M. Schulz's most beloved titles, and this attractive 480-page collection is a tremendous value. With facsimile art that looks just like the original, Peanuts(r) A Treasury of Happinessis as warm, wise, and wonderful as ever. The Peanuts' gang has lost none of its popularity through the decades; fans snapped up our collectible doghouse-shaped Box Set, and the first printing completely sold out. This once-in-a-lifetime book is sure to fly out of bookstores too!",https://www.goodreads.com/book/show/3262735-peanuts-a-treasury-of-happiness
ill,Teenagers from Mars,Rick Spears Rob  G.,,,https://www.goodreads.com/book/show/8130828-teenagers-from-mars
ill,Rob Zombie Presents the Haunted World of El Superbeasto: Volume 1,Kieron Dwyer Rob Zombie Tony Moore Alex Horley Dan Brereton Tommy Lee Edwards J. Scott Campbell,,"With the animated feature film soon to be released, pick up the graphic novel where it all began! The Haunted World of El Superbeastois the illustrated thrill ride of the summer, created and written by Rob Zombie. Follow the exploits of El Superbeasto, Suzi-X and Simon Deadmarsh in these tales of horror excitement! No self-respecting horror fan will want to miss out on this one.",https://www.goodreads.com/book/show/843172.Rob_Zombie_Presents_the_Haunted_World_of_El_Superbeasto
ill,"Hello, New York: An Illustrated Love Letter to the Five Boroughs",Julia Rothman,,"Anyone who hearts New York will love this illustrated homage to the city. Artist, author, and New Yorker Julia Rothman brings humor and tenderness to an eclectic assortment of historical tidbits (how the New York Public Library lion sculptures got their names), idiosyncratic places to visit (where to find the tennis courts at Grand Central Station), interviews with locals (thoughts on love from a Hasidic Jewish landlord), and personal recollections from growing up in the Bronx (fried fish at Johnny's Reef)--all illuminated in her beloved signature style. A uniquely entertaining and informative city guide, this slice of the Big Apple will delight New York locals and visitors alike.",https://www.goodreads.com/book/show/18296046-hello-new-york
ill,Éden,Kioskerman,,"A OBRA
KIOSKERMAN cria em EDEN uma sucessao de diminutos contos bucolicos e medievais em um mundo onde a natureza ocupa o papel principal e os personagens passeiam da poesia ao humor com grande inspiracao e simplicidade. Acompanhe o Rei do bosque, fadas, animais selvagens e a populacao de Eden nas pequenas historias que acontecem nessa regiao magica e que ficarao gravadas nas mentes e coracoes dos afortunados leitores dessa historia em quadrinhos unica.
O AUTOR
KIOSKERMAN e Pablo Holmberg. Nasceu em 1979 em Buenos Aires, na Argentina.
Comecou a publicar seus quadrinhos na Internet, em 2004. Escolheu o formato tira diaria para desenvolver dois tipos de historias: umas relacionadas com o humor e o absurdo (Senor del Kiosco, 2004-2006) e outras com a experimentacao e a criacao de mundos (Eden , 2006-2010).
Em 2010, Eden foi publicado tambem em ingles e frances.",https://www.goodreads.com/book/show/10133939-den
ill,Love in vain : Robert Johnson 1911-1938,J.M. Dupont Mezzo,,"L'histoire vraie de Robert Leroy Johnson (1911-1938), guitariste virtuose, mort prematurement a 27 ans. Son talent etait tel qu'on le soupconnait d'avoir vendu son ame au diable. Grand seducteur et noceur, il ne reste de sa courte carriere que quelques enregistrements et deux photographies. Mais le mystere et le genie qui l'entourent en font un modele pour des generations de musiciens.",https://www.goodreads.com/book/show/23600765-love-in-vain
ill,"Chew: The Omnivore Edition, Vol. 5",John Layman Rob Guillory,,"This gorgeous oversized edition collects the ninth and tenth storylines of the New York Times Best Selling, Harvey and multiple Eisner Award series, as well as the beloved one-shot CHEW: WARRIOR CHICKEN POYO. Collects CHEW #41-#50 plus WARRIOR CHICKEN POYO.",https://www.goodreads.com/book/show/26779832-chew
ill,(In a Sense) Lost and Found,Roman Muradov,,"(In a Sense) Lost and Found, the first graphic novel by rising star Roman Muradov, explores the theme of innocence by treating it as a tangible object; something that can be used, lost, and mistreated. Muradov's crisp, delicate style conjures a world of strange bookstores, absurd conspiracies, and charming wordplay. A surreal tale in the mold of the best American alternative comics, In a Sense retainsits distinctly Eastern perspective.
Roman Muradovwas born in Moscow, Russia. He now resides in San Francisco, California.",https://www.goodreads.com/book/show/17675373-in-a-sense-lost-and-found
ill,"Sora Log, Vol. 02",Kako Mitsuki,,"Our protagonist, Hikaru, is a member of the astronomy club at her school. On one beautiful starry night, she encounters a tall boy with blonde hair that looks almost white. However, he turns out to be...?!",https://www.goodreads.com/book/show/8093112-sora-log-vol-02
ill,Thief of Thieves #1,Robert Kirkman Nick Spencer Shawn Martinbrough,,"Conrad Paulson lives a secret double life as master thief Redmond. There is nothing he can't steal, nothing he can't have... except for the life he left behind. Now, with a grown son he hardly knows, and an ex-wife he never stopped loving, Conrad must try to piece together what's left of his life, before the FBI finally catch up to him... but it appears they are the least of his worries.",https://www.goodreads.com/book/show/13459803-thief-of-thieves-1
ill,"Yıldız Işığıyla Yolculuk: Einstein'dan Hayat, Evren ve Herşey Hakkında Kolayca Anlaşılır Çizgi Klavuz",Ian Flitcroft Brit Spencer Taclan Topal,,"Einstein'dan Hayat, Evren Ve Her Sey Hakkinda Kolay Anlasilir Cizgi-Kilavuz
Yildiz Isigiyla Yolculuk, zor anlasilir fikirleri basitce ve cizgi roman formatinda anlatiyor.
Einstein'in rehberliginde, kuantum mekanigi, kara delikler, beynin calisma sistemi, gorecelilik, yercekimi, gezegenler, uzaylilar, iklim degisikligi, evrim, evrenin kokeni, DNA vb. bir cok konuda bilgiler veren, keyifli, eglenceli muthis bir yolculuk.
""Yildiz Isigiyla Yolculuk, Cern Fizik Laboratuvarlari'ndaki bir toplantida verdigim seminerde bahsettigim konuyla basliyor ve kozmosu aciklik, espri ve ustalikli ongorulerle merakla irdeliyor. Umuyorum bu kitap yeni bir nesle, kesfetme ve dusunme konusunda ilham verecektir.""
Dr. Andrew Pinsent, Oxford Universitesi, Ian Ramsey Bilim ve Din Merkezi",https://www.goodreads.com/book/show/24979411-y-ld-z-i-yla-yolculuk
ill,"High Moon Vol. 1: ""Bullet Holes and Bite Marks""",David Gallaher Steve Ellis,,"The Harvey-Award-Winning collection of the critically acclaimed webcomic series is re-loaded and re-mastered. Bounty-hunter Matthew Macgregor investigates a series of strange happenings in the dusty Texas town of Blest where drought has brought famine and hardship to most of the town and surrounding ranches. Unfortunately, that's the least of the town's worries! While the summer heat pushes the mercury toward further unbearable degrees during the day, the nights are haunted by strange unnatural creatures roaming the darkness. Macgregor, a former Pinkerton agent, seeks to uncover the town's dark secrets and tries desperately to keep his own past steeped in witchcraft and the supernatural hidden. At sundown... they'll be a showdown at High Moon.",https://www.goodreads.com/book/show/33533844-high-moon-vol-1
ill,The Book of Leviathan,Peter Blegvad,,"Welcome to a new strange world.In a dazzling work of graphic fiction, a surreal journey through a wonderland eerily like real life, The Book of Leviathan chronicles an infant's investigations into life's great mysteries. Endowed with a preternatural interest in metaphysics and philosophy, yet as confused as any innocent by the vagaries of adult behavior, little Levi bears the added burden of living in a world that can literally change at the stroke of a pen.
Aided by a wise pet (""Cat"") and a favorite toy (""Bunny""), Levi encounters a frothing ectoplasmic Hegel and a woefully off-the-mark Freud. In less heady adventures, Levi contemplates why his parents disappear at night (and whether he is wholeheartedly pleased when they return each morning); the regrettable liberties taken with the English language; and the relationship between Bennetton and Pablo Neruda.
Peter Blegvad's Book of Leviathan assembles the cream from Levi and Cat's adventures, published in The Independent on Sunday newspaper in the twilight years of the old Millennium. Blegvad's darkly humorous work has been described by Matt Groening as ""one of the weirdest things I've ever stared at"". Quirky and referential, dark and droll by turn, it follows the faceless baby Levi's journeys into and out of the world. They are escapes, but as some sage once observed, only a jailer would consider the term ""escapist"" pejorative.",https://www.goodreads.com/book/show/5301968-the-book-of-leviathan
ill,"Air, Volume 3: Pureland",G. Willow Wilson M. Kutlukhan Perker,illness,"Blythe's first test flight in Clearfleet's new hyperprax plane doesn't go as she planned. Dogged by a strange illness, she arrives at Sky 1 disoriented and off her guard before meeting an old friend who has a secret she is totally unprepared to hear. From there, out of desperatation to unravel the truth from the lies, Blythe makes a dangerous journey to the Northwest Frontier Province of Pakistan where she's drawn into a holy war with a bizarre twist. If she wants to learn Zayn's final secret, she will have to survive the conflict.
Blythe's prescription drug dependency catches up with her as she fights for her life in Pakistan and her mysterious contact reveals the story behind Zayn's missing years. But will the info be too little, too late? When she arrives in Amsterdam in critical condition, it's up to Amelia to help save her. Determined to find Zayn and force him to man up, Amelia criss-crosses the globe - and the memories of her past.",https://www.goodreads.com/book/show/7467131-air-volume-3
ill,"Angel Catbird, Vol. 2: To Castle Catula",Margaret Atwood Johnnie Christmas Tamra Bonvillain,,"The cat-centric adventure continues, in the all-ages follow-up to best-selling novelist Margaret Atwood's debut graphic novel. Genetic engineer Strig Feleedus, also known as Angel Catbird, and his band of half-cats head to Castle Catula to seek allies as the war between cats and rats escalates. Margaret Atwood, the respected, worldwide best-selling novelist, and acclaimed artist Johnnie Christmas continue their action-packed adventure!",https://www.goodreads.com/book/show/34304972-angel-catbird-vol-2
ill,Silk Road to Ruin: Is Central Asia the New Middle East?,Ted Rall,,,https://www.goodreads.com/book/show/105784.Silk_Road_to_Ruin
ill,"Flower of Evil, Vol. 7",Lee Hyeon-sook,,,https://www.goodreads.com/book/show/12820977-flower-of-evil-vol-7
ill,Rocket Racoon and Groot Ultimate Collection,Bill Mantlo Dan Abnett,,"Collects Tales to Astonish (1959) #13, Incredible Hulk (1968) #271, Rocket Raccoon #1-4, Marvel Preview #7, Annihilators #1-4 (Rocket Raccoon & Groot stories), Annihilators : Earthfall #1-4 (Rocket Raccoon & Groot stories). After the Guardians of the Galaxy disbanded, Rocket Raccoon settled into a quiet life with a steady job in a mailroom. But when a killer clown made of sentient wood attacks him at work, the trigger-fingered and quick-witted hero must journey to Planet X - home of his old buddy Groot, the giant tree-creature - in search of answers! The cosmic dream team is reunited at last! Then: Mojo, bloated entertainment mogul of the Mojoverse, battles Rocket Raccoon and Groot...onstage! It's a high-stakes campy cosmic free-for-all! Plus: get caught up on the early adventures of Rocket and Groot!",https://www.goodreads.com/book/show/23977038-rocket-racoon-and-groot-ultimate-collection
ill,"Journey by Starlight: A Time Traveler's Guide to Life, the Universe, and Everything",Ian Flitcroft Britt Spencer,,"Albert Einstein said his first ideas about relativity came from looking in the mirror as a teenager and wondering what it would be like to travel on a beam of light. This is the story of that journey... Journey by Starlight follows Albert Einstein and his traveling companion through space and time as they travel on a beam of light from a star over 3,000 light years away to Earth. Along the way, Einstein explains the science behind everything from the origins of the universe to the meaning of life, relativity, black holes, quantum mechanics (for beginners), climate change, evolution vs. intelligent design, and how the brain works, all delivered in fun, easy-to-understand, bite-sized chunks. Based on the popular blog of the same name, Journey By Starlight has been given the graphic novel treatment, pairing the narrative with fantastic, whimsical artwork to assist in simplifying what can be difficult-to-understand ideas.",https://www.goodreads.com/book/show/15036761-journey-by-starlight
ill,The Oven,Sophie Goldstein,,Ozone depletion and dwindling resources have driven the human race into domed cities where population controls are strictly enforced. When a young couple goes looking for an anti-government paradise in the desert they may have found more than they bargained for.,https://www.goodreads.com/book/show/25080918-the-oven
ill,Princeless Volume 5: Make Yourself Part 1,Jeremy Whitley Emily Martin Brett Grunig Alex Smith,,"Fresh from fighting vampires, zombies and giant creatures in the swamp-Princess Adrienne, Bedelia the Blacksmith and Sparky the Dragon are in for their biggest adventure yet! Join our team of fearless ladies as they set off into the mountains to save twin princesses Andrea and Antonia. They'll meet a team of dragon slaying dwarf women, a farm full of trained monsters and perhaps some of their most dangerous foes yet!",https://www.goodreads.com/book/show/32565405-princeless-volume-5
ill,"Ultimate Spider-Man, Volume 19: Death of a Goblin",Brian Michael Bendis Mark Bagley Stuart Immonen Wade Von Grawbadger,,"Peter and his Aunt May have perhaps the most important conversation of Peter's life. It's a gut-wrenching, emotional roller coaster you'll never forget. And Spider-Man is on the call when there is a huge explosion in the side of the Triskelion - the side housing superhuman criminals. From the acrid smoke emerges a man seething with vengeance - a man who wants Peter Parker dead! That man is Norman Osborn, the Green Goblin! And for the web-spinner, things are about to get out of control! The artistic baton is passed from longtime penciler Mark Bagley to stunning new ongoing artist Stuart Immonen, of Ultimate X-Menand Ultimate Fantastic Fourfame!
Collecting: Ultimate Spider-Man112-117",https://www.goodreads.com/book/show/2124092.Ultimate_Spider_Man_Volume_19
ill,Marvel 1602: New World/Fantastick Four,Peter David Greg Pak Pascal Alixe Greg Tocchini,,"Return to the world of 1602 Rising stars Greg Pak (X-Men: Phoenix - Endsong) and Greg Tocchini (Thor: Son of Asgard) pick up where the best-selling story by Neil Gaiman left off: America, the New World When Captain America was thrust back in time, it changed reality as we know it. Dinosaurs still roam the earth, and the Marvel super heroes we know came to exist 500 years early. Witness David Bruce Banner and Peter Parquagh become the Hulk and Spider-Man in the most eagerly-awaited event of the year Collects Marvel 1602: New World #1-5, and Marvel 1602: Fantastick Four #1-5.",https://www.goodreads.com/book/show/6737432-marvel-1602
ill,Homo Erectus,Ian Hanks,,Cavemen male on male - Graphic Comic - Complete,https://www.goodreads.com/book/show/18304078-homo-erectus
ill,"Sheltered, Volume 2",Ed Brisson Johnnie Christmas,,"Violence erupts within Safe Haven when a crew of outsiders arrive. Victoria struggles to take control of the compound, but Lucas and his followers have other plans.
Collects Sheltered #6-10.",https://www.goodreads.com/book/show/22129930-sheltered-volume-2
ill,"Bacchus: Omnibus Edition, Volume 1",Eddie Campbell,,"""Bacchus mixes air hijacks and ancient gods, gangland drama and legends, police procedural and mythic fantasy, swimming pool cleaners and classics. It shouldn't work, of course, and it works like a charm. ... Eddie Campbell is the unsung King of comic books. ... The man's a genius, and that's an end to it."" -- Neil Gaiman
""A story of surprising richness and gravity... Bacchus stands as one of Eddie Campbell's crowning achievements as writer, artist, and executive creator."" -- The Comics Journal
""Campbell is one of the premier cartoonists of his generation."" -- Publishers Weekly
""No one else in the medium combines emotional truth, literary intelligence, and formal daring with such adroitness and elegance."" -- Booklist
Eddie Campbell's Bacchus is a true epic, spanning a decade of work, over a thousand pages, and several millennia of alcohol consumption.
In Bacchus, the visionary behind From Hell (with Alan Moore) and Alec: The Years Have Pants presents his version of ""an American-style comic book,"" filtered through his own brilliant, whimsical, and wide-ranging sensibility. With a fine blend of action, comedy, suspense, and an ear for a great story, Bacchus brings the gods and myths of ancient Greece to modern life, as if they had never left.
Nearly 600 pages, this deluxe volume collects the first half of the Bacchus saga (including Immortality Isn't Forever, The Gods of Business, Doing the Islands with Bacchus, The Eyeball Kid: One Man Show, and Earth, Water, Air & Fire) with new notes and commentary by the author.",https://www.goodreads.com/book/show/25842909-bacchus
ill,"God Is Dead, Volume 2",Mike Costa Juan Frigeri German Erramouspe,,"Mankind held sway over the world for thousands of years and their hubris over that time has made them powerful, but when faced with the divine, can mortal weapons put an end to the second coming of the gods?",https://www.goodreads.com/book/show/21822559-god-is-dead-volume-2
ill,Ex Machina Book Five,Brian K. Vaughan Tony Harris,,"In this last deluxe EX MACHINA hardcover, Mayor Mitchell Hundred descends into the NYC sewers to learn why he was given the strange powers that helped him become the heroic Great Machine while a powerful new foe reveals a terrifying plan that's been in the works since the series began
Then, in the very last EX MACHINA adventure, will Mitchell Hundred's new archenemy, a dogged reporter with powers far beyond those of the Great Machine, finally bring down his administration? Will the tragedies that Mayor Hundred warned about from the beginning finally come to pass?
Collects EX MACHINA #41-50 and EX MACHINA SPECIAL #4.",https://www.goodreads.com/book/show/23128354-ex-machina-book-five
ill,"The Woods, Vol. 6: The Lost",James Tynion IV Michael Dialynas Josan Gonzalez Ed Dukeshire,,"A Midwestern high school is transported into the middle of an Alien forest. This is the story of what happens next.
Having been stranded in an alien wilderness for well over a year, the former students of Bay Point Preparatory High School have had to grow up fast - first simply to survive, and later to build some kind of life on this foreign moon. But conflict rears its ugly head again as The Horde begins conscripting athletes to raise an army, separating and scattering the other survivors throughout New London. And as the growing threat of an upcoming massacre approaches, time is quickly running out to salvage the society Bay Point has become . . .
Written by James Tynion IV (Detective Comics, Memetic), and illustrated by Michael Dialynas (Gotham Academy, Teenage Mutant Ninja Turtles), The Lostcollects the critically acclaimed sixth arc of this bestselling series.",https://www.goodreads.com/book/show/30753611-the-woods-vol-6
ill,Womanthology: Heroic,Bonnie Burton Rachel Deering Nicole Falk Jessica Hickman Mariah Huehner Suzannah Rowntree Barbara Randall Kesel Anya Martin Kimberly Komatsu Gail Simone Trina Robbins Samantha Newark Ming Doyle Colleen Doran Fiona Staples Stephanie Buscema Ann Nocenti Maura McHugh Kayla Cagan Jill Pantozzi Kelly Thompson Stephanie Haas June Brigman Thalia de la Torre Stacie Ponder Nei Ruffino Kate Leth Martel Sardina Sarah Becan Amanda Mcmurray Valia Kapadai Danielle Soloud Joamette Gil Katie Shanahan Mary Bellamy Mado Pena Lois van Baarle Lauren Burke Megan Brennan Jessica Deering Sarah Elkins Tanja Wooten Rachel Pandish Jenna Busch Janet Lee Jenn Corella Chrissie Zullo Amanda Deibert,,"Womanthology is a large scale anthology comic showcasing the works of women in comics. It is created entirely by over 150 women of all experience levels. The purpose of the book is to show support for female creators in comics and media. There are multiple short stories, ""how to""s & interviews with professionals, and features showcasing iconic female comic creators that have passed, such as Nell Brinkley and Tarpe Mills. A Kids & Teens section is also included, showcasing their work, and offering tips & tricks to help them prepare themselves for their future careers in comics.",https://www.goodreads.com/book/show/12872186-womanthology
ill,"Monthly Girls' Nozaki-kun, Vol. 6 (Monthly Girls’ Nozaki-kun, #6)",Izumi Tsubaki Leighann Harvey,,"Hit shoujo manga-ka and high school boy Umetarou Nozaki will do just about anything to find ideas for his manga! He'll test his courage with horror games. He'll even play the role of the girl manager for a sports team! But will he get that romantic payoff at the end? Better yet, will Chiyo, whose passion spirals out of control when her beloved Nozaki is away?!",https://www.goodreads.com/book/show/29745325-monthly-girls-nozaki-kun-vol-6
ill,"Eternal Warrior, Volume 2: Eternal Emperor",Greg Pak Diego Bernard Robert Gill,,"The coming of...4001 A.D.!
Two thousand years from today, the planet has been transformed by science, technology... and war. The centuries have not been kind to the Earth's own undying warrior, but a battle that could change everything is only just beginning for the Eternal Emperor and the tattered remnants of humanity under his protection. Will this be a new dawn for the age of heroes - or its death knell? And what uncanny confluence of science, myth, and magic has rendered the world - and its own Eternal Warrior - into war-ravaged remnants of their former selves?
The Fist and Steel's battle continues right here as New York Timesbest-selling writer Greg Pak (Batman/Superman) and rising star Robert Gill build a bridge to the far-flung future of 4001 A.D.
Collecting: Eternal Warrior5-8",https://www.goodreads.com/book/show/21814535-eternal-warrior-volume-2
ill,Ultimate Galactus Trilogy,Warren Ellis Trevor Hairsine Steve Epting Steve McNiven,,"Known and feared throughout the universe, it is a cosmic abomination that eradicates organic life and consumes planets - and the Earth is directly in its path! The world's greatest heroes - the Ultimates, the X-Men, and the Fantastic Four - have joined forces against the menace, aided by mysterious mechanoid Vision, high-tech soldier Sam Wilson, extraterrestrial champion Mahr Vehl, and Nick Fury's elite intelligence agency S.H.I.E.L.D. But can anything stop the unimaginable power of Gah Lak Tus? Find out in this dark sci-fi thriller by Warren Ellis, featuring the Ultimate debuts of the Falcon, Captain Marvel, the Silver Surfer, and more! Collects Ultimate Nightmare #1-5, Ultimate Secret #1-4; Ultimate Vision #0, and Ultimate Extinction #1-5.",https://www.goodreads.com/book/show/6530715-ultimate-galactus-trilogy
ill,Fantastic Four: World's Greatest,Mark Millar Bryan Hitch,,,https://www.goodreads.com/book/show/6339837-fantastic-four
ill,"Ultimate Spider-Man, Volume 12: Superstars",Brian Michael Bendis Mark Bagley,,"A bizarre occurrence brings Spider-Man and Wolverine together for the weirdest team-up in super-hero history As the two struggle to get to the bottom of this mystery, their lives literally unravel. Why are both heroes too concerned with their own lives to work together? Strap yourself in, True Believer; it's all part of the ride you get when you buy a ticket for the team-up for people who hate team-ups Plus: Johnny Storm realizes that despite his new flame powers and fame on the horizon, he still doesn't have a high-school diploma. And where does the young New Yorker enroll? Why, none other than a certain Queens high school that also counts one Peter Parker - Spider-Man - as a student. And what's up between Johnny and sweet Liz Allen? Watch the sparks fly.
Collecting: Ultimate Spider-Man66-71",https://www.goodreads.com/book/show/105914.Ultimate_Spider_Man_Volume_12
ill,All My Darling Daughters,Fumi Yoshinaga John Werry Evan Waldinger,,"Yukiko, a salarywoman in her thirties, still lives with her mother Mari. But their relationship suffers a sudden change when Mari announces that she's getting married--to an ex-host and aspiring actor who's younger than Yukiko. Yukiko, convinced he'sout to fleece her mom, can't stand to stay in the house and decides to move in with her boyfriend.
Fumi Yoshinaga weaves together the lives of Yukiko, a thirty something salary woman, and her friends in five short stories, exploring the various relationships women have with all the skill and elegance she is known for.",https://www.goodreads.com/book/show/6408520-all-my-darling-daughters
